Timestamp,longitude,latitude,Speed,Operatorname,Operator,CGI,Node,HR,id,LAC,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,rssi,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test_Status,DataConnection_Type,DataConnection_Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,SIN(LAT2),COS(LAT2),LONG2-LONG1,COS(LONG2-LONG1),SIN(LAT1)*SIN(LAT2),cos(lat1) * cos(lat2) ,cos(lat1) * cos(lat2) * cos(long2 – long1)],(sin(lat1) * sin(lat2)) + cos(lat1) * cos(lat2) * cos(long2 – long1)],ARCOS,3963*ARCOS,KILOMETERS(D2),(D2)^2,(Tx-Rx)^2+(D2)^2,D3 = sqrt((Tx-Rx)^2+(D2)^2)
2022.11.16_09.15.58,80.155031,12.841298,3,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-77,-12,6.6,-,-63,39150,0,0,15,-86,-86,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,22,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.27147705,0.962444913,-0.000594,0.999999824,0.073177078,0.926820922,0.926820758,0.999997836,0.002080148,8.243626811,13.26683135,176.008814,1634.484914,40.42876345
2022.11.16_09.16.10,80.15493,12.841294,4,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-80,-15,9.4,-,-63,39150,0,0,15,-85,-85,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,30,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271473201,0.962445999,-0.000695,0.999999758,0.073176041,0.926821967,0.926821743,0.999997784,0.002105159,8.342745175,13.42634689,180.2667908,1638.742891,40.48138944
2022.11.16_09.16.19,80.15484,12.841318,1,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-80,-15,6.6,-,-63,39150,0,0,15,-83,-83,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,30,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271496299,0.962439484,-0.000785,0.999999692,0.073182267,0.926815693,0.926815407,0.999997674,0.00215674,8.547160582,13.7553216,189.2088723,1647.684972,40.591686
2022.11.16_09.16.26,80.15484,12.841318,1,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-80,-15,-2.4,-,-63,39150,0,0,15,-83,-83,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG_END,,,,30,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271496299,0.962439484,-0.000785,0.999999692,0.073182267,0.926815693,0.926815407,0.999997674,0.00215674,8.547160582,13.7553216,189.2088723,1647.684972,40.591686
2022.11.16_09.16.35,80.154716,12.841365,4,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-88,-16,-1,-,-64,39150,2129,128,15,0,0,11,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG START,,,,4,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271541534,0.962426722,-0.000909,0.999999587,0.07319446,0.926803404,0.926803021,0.999997481,0.002244613,8.895403142,14.31576367,204.9410896,1663.41719,40.78501183
2022.11.16_09.16.35,80.1547,12.841363,0,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-88,-16,-1,-,-64,39150,1149,84,15,-79,-79,8,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,4,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271539609,0.962427265,-0.000925,0.999999572,0.073193941,0.926803927,0.92680353,0.999997471,0.002248827,8.912100778,14.34263591,205.711205,1664.187305,40.79445189
2022.11.16_09.16.52,80.154728,12.841268,5,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-75,-15,11.2,-,-63,39150,0,0,15,-73,-73,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,19,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271448177,0.962453057,-0.000897,0.999999598,0.073169296,0.926828764,0.926828391,0.999997687,0.002150961,8.524260304,13.71846717,188.1963416,1646.672442,40.57921194
2022.11.16_09.17.02,80.154759,12.841174,3,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-71,-14,12.2,-,-63,39150,0,0,15,-71,-71,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,25,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271357705,0.962478569,-0.000866,0.999999625,0.073144909,0.926853332,0.926852984,0.999997893,0.002052919,8.135717226,13.0931677,171.4310405,1629.907141,40.37210845
2022.11.16_09.17.05,80.154759,12.841174,3,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-71,-14,8.4,-,-63,39150,0,0,15,-71,-71,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG_END,,,,25,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271357705,0.962478569,-0.000866,0.999999625,0.073144909,0.926853332,0.926852984,0.999997893,0.002052919,8.135717226,13.0931677,171.4310405,1629.907141,40.37210845
2022.11.16_09.17.13,80.154699,12.841118,0,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-81,-11,8.6,-,-63,39150,2514,173,15,-70,-70,6,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG START,,,,4,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271303806,0.962493764,-0.000926,0.999999571,0.07313038,0.926867964,0.926867566,0.999997946,0.002026615,8.031474375,12.9254051,167.0660969,1625.542197,40.31801331
2022.11.16_09.17.13,80.154677,12.841121,0,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-81,-11,8.6,-,-63,39150,2514,173,15,-70,-70,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,4,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271306693,0.96249295,-0.000948,0.999999551,0.073131158,0.92686718,0.926866763,0.999997922,0.002038703,8.0793788,13.0024998,169.0650009,1627.541101,40.34279491
2022.11.16_09.17.29,80.154635,12.841035,3,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-80,-13,9.6,-,-63,39150,0,0,15,-73,-73,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,18,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271223918,0.962516278,-0.00099,0.99999951,0.073108846,0.926889645,0.926889191,0.999998037,0.001981316,7.851956209,12.63649861,159.6810972,1618.157197,40.22632468
2022.11.16_09.17.39,80.154541,12.841021,5,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-88,-13,5.4,-,-63,39150,0,0,15,-73,-73,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,,,,,27,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271210443,0.962520076,-0.001084,0.999999412,0.073105214,0.926893302,0.926892757,0.999997971,0.002014418,7.983139703,12.84761798,165.0612878,1623.537388,40.29314319
2022.11.16_09.17.45,80.154541,12.841021,5,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-88,-13,-2.6,-,-64,39150,629,44,15,-73,-73,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,LOG_END,,,,28,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271210443,0.962520076,-0.001084,0.999999412,0.073105214,0.926893302,0.926892757,0.999997971,0.002014418,7.983139703,12.84761798,165.0612878,1623.537388,40.29314319
2022.11.16_09.17.56,80.154501,12.841006,0,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-84,-13,2.8,-,-63,39150,723,96,15,0,0,9,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG START,,,,5,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271196005,0.962524144,-0.001124,0.999999368,0.073101322,0.926897219,0.926896634,0.999997956,0.002021951,8.01299026,12.8956578,166.29799,1624.77409,40.30848658
2022.11.16_09.17.56,80.1545,12.841005,0,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-84,-13,2.8,-,-63,39150,723,96,15,-74,-74,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,5,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271195042,0.962524415,-0.001125,0.999999367,0.073101063,0.92689748,0.926896894,0.999997957,0.002021622,8.011686686,12.8935599,166.2438868,1624.719987,40.30781546
2022.11.16_09.18.07,80.154511,12.840911,3,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-78,-11,11.2,-,-63,39150,0,0,15,-73,-73,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,15,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271104564,0.962549903,-0.001114,0.99999938,0.073076674,0.926922025,0.92692145,0.999998124,0.001937028,7.676440473,12.35403342,152.6221417,1611.098242,40.13848828
2022.11.16_09.18.17,80.154531,12.840814,3,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-78,-14,-1.8,-,-63,39150,0,0,15,-73,-73,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,23,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.271011195,0.962576195,-0.001094,0.999999402,0.073051506,0.926947344,0.92694679,0.999998296,0.001845985,7.315638285,11.77337858,138.6124432,1597.088543,39.96359022
2022.11.16_09.18.27,80.154548,12.840723,3,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-76,-15,2.8,-,-63,39150,45,116,15,-74,-74,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,32,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.2709236,0.962600853,-0.001077,0.99999942,0.073027895,0.92697109,0.926970552,0.999998447,0.001762341,6.984157614,11.23991215,126.3356252,1584.811725,39.80969386
2022.11.16_09.18.37,80.154572,12.840625,3,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-84,-14,11.8,-,-63,39150,0,0,15,-74,-74,5,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,41,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270829263,0.962627399,-0.001053,0.999999446,0.073002466,0.926996653,0.926996139,0.999998606,0.001669968,6.618081292,10.65076942,113.4388892,1571.914989,39.64738313
2022.11.16_09.18.42,80.154572,12.840625,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-82,-16,4.4,-,-65,39150,0,0,266,-74,-74,5,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,,CELL_RESELECTION_4G4G,404-40-42107-605135-15-39150-15:404-40-42107-605135-12-39150-266,,,44,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270829263,0.962627399,-0.001053,0.999999446,0.073002466,0.926996653,0.926996139,0.999998606,0.001669968,6.618081292,10.65076942,113.4388892,1571.914989,39.64738313
2022.11.16_09.18.44,80.154617,12.840545,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-79,-15,7.8,-,-63,39150,0,0,266,-82,-82,5,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,20,,,,,3,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270752252,0.962649063,-0.001008,0.999999492,0.072981708,0.927017515,0.927017044,0.999998752,0.001580164,6.262190051,10.07801799,101.5664465,1560.042547,39.49737392
2022.11.16_09.18.52,80.154617,12.840545,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-81,-14,2.4,-,-63,39150,0,0,266,-82,-82,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,20,LOG_END,,,,7,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270752252,0.962649063,-0.001008,0.999999492,0.072981708,0.927017515,0.927017044,0.999998752,0.001580164,6.262190051,10.07801799,101.5664465,1560.042547,39.49737392
2022.11.16_09.19.05,80.15463,12.840357,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-80,-11,5,-,-63,39150,0,1,266,0,0,7,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG START,,,,6,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.27057127,0.962699947,-0.000995,0.999999505,0.072932924,0.927066516,0.927066057,0.99999898,0.001428041,5.659325228,9.107801099,82.95204087,1541.428141,39.26102572
2022.11.16_09.19.05,80.154617,12.840345,2,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-79,-11,5,-,-63,39150,0,1,266,-86,-86,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,7,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270559717,0.962703194,-0.001008,0.999999492,0.07292981,0.927069642,0.927069171,0.999998981,0.001427645,5.657758536,9.105279753,82.90611937,1541.382219,39.2604409
2022.11.16_09.19.17,80.154643,12.84025,4,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-65,-11,11.6,-,-63,39150,0,0,266,-86,-86,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,17,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270468259,0.962728893,-0.000982,0.999999518,0.072905157,0.92709439,0.927093943,0.9999991,0.001341761,5.3174002,8.557526107,73.23125308,1531.707353,39.13703301
2022.11.16_09.19.30,80.154625,12.840157,2,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-66,-14,11.4,-,-63,39150,0,0,266,-89,-89,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,28,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270378724,0.962754042,-0.001,0.9999995,0.072881023,0.927118608,0.927118145,0.999999168,0.001290349,5.11365182,8.229624875,67.72672558,1526.202826,39.06664595
2022.11.16_09.19.41,80.154569,12.840082,4,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-65,-13,11.4,-,-63,39150,0,0,266,-87,-87,5,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,33,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270306517,0.962774318,-0.001056,0.999999442,0.072861559,0.927138133,0.927137617,0.999999176,0.001283955,5.088314847,8.18884897,67.05724745,1525.533347,39.0580766
2022.11.16_09.19.44,80.154569,12.840082,4,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-65,-13,11.4,-,-63,39150,0,0,266,-87,-87,5,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG_END,,,,33,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270306517,0.962774318,-0.001056,0.999999442,0.072861559,0.927138133,0.927137617,0.999999176,0.001283955,5.088314847,8.18884897,67.05724745,1525.533347,39.0580766
2022.11.16_09.19.54,80.154678,12.839895,5,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-82,-12,2.2,-,-63,39150,2530,183,266,-87,-87,23,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG START,,,,4,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270126473,0.962824848,-0.000947,0.999999552,0.072813028,0.927186794,0.927186378,0.999999406,0.001089917,4.319340051,6.951303995,48.32062723,1506.796727,38.81747966
2022.11.16_09.19.54,80.154657,12.839874,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-82,-12,2.2,-,-63,39150,2530,183,266,-87,-87,18,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,4,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270106254,0.962830521,-0.000968,0.999999531,0.072807578,0.927192256,0.927191822,0.9999994,0.001095709,4.342293369,6.98824378,48.83555113,1507.311651,38.82411172
2022.11.16_09.20.08,80.154656,12.83978,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-85,-13,2.2,-,-63,39150,0,0,266,-83,-83,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,17,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270015747,0.962855906,-0.000969,0.999999531,0.072783182,0.927216702,0.927216267,0.999999449,0.001050212,4.161988469,6.69807117,44.8641574,1503.340257,38.77293202
2022.11.16_09.20.19,80.154624,12.83969,4,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-84,-14,0,-,-63,39150,0,0,266,-82,-82,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,26,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269929089,0.962880204,-0.001001,0.999999499,0.072759823,0.9272401,0.927239636,0.999999459,0.001040557,4.123728639,6.636497943,44.04310495,1502.519205,38.76234261
2022.11.16_09.20.30,80.154579,12.839606,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-85,-12,1.4,-,-63,39150,4,4,266,-84,-84,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,36,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269848206,0.962902875,-0.001046,0.999999453,0.072738021,0.927261932,0.927261425,0.999999445,0.001053279,4.174143686,6.717633096,45.12659442,1503.602694,38.77631615
2022.11.16_09.20.39,80.154541,12.839523,2,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-84,-12,3.2,-,-65,39150,0,0,266,-87,-87,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,44,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269768284,0.962925269,-0.001084,0.999999412,0.072716478,0.927283497,0.927282952,0.99999943,0.001067818,4.231762284,6.81036124,46.38102023,1504.85712,38.79248794
2022.11.16_09.20.49,80.1545,12.839432,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-83,-13,6.4,-,-63,39150,0,0,266,-86,-86,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,47,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269680657,0.962949814,-0.001125,0.999999367,0.072692858,0.927307133,0.927306547,0.999999404,0.001091595,4.325989971,6.962006004,48.4695276,1506.945628,38.81939757
2022.11.16_09.20.57,80.1545,12.839432,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-83,-13,3.4,-,-63,39150,0,0,266,-86,-86,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG_END,,,,47,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269680657,0.962949814,-0.001125,0.999999367,0.072692858,0.927307133,0.927306547,0.999999404,0.001091595,4.325989971,6.962006004,48.4695276,1506.945628,38.81939757
2022.11.16_09.21.07,80.154474,12.839316,2,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-77,-14,2.2,-,-63,39150,1239,121,266,0,0,9,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG START,,,,4,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269568953,0.96298109,-0.001151,0.999999338,0.072662748,0.927337252,0.927336638,0.999999386,0.00110854,4.393144695,7.070081056,49.98604614,1508.462146,38.83892566
2022.11.16_09.21.07,80.154483,12.839311,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-77,-14,2.2,-,-63,39150,1239,121,266,-89,-89,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,4,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269564138,0.962982438,-0.001142,0.999999348,0.07266145,0.92733855,0.927337946,0.999999395,0.001099805,4.358526324,7.014368188,49.20136107,1507.677461,38.82882256
2022.11.16_09.21.29,80.154459,12.839401,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-80,-14,4,-,-63,39150,0,0,266,-84,-84,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,24,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269650805,0.962958173,-0.001166,0.99999932,0.072684811,0.927315184,0.927314553,0.999999364,0.00112754,4.468440074,7.191257223,51.71418045,1510.19028,38.86116674
2022.11.16_09.21.42,80.154454,12.839499,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-76,-14,10.4,-,-63,39150,0,0,266,-82,-82,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,28,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269745174,0.962931743,-0.001171,0.999999314,0.072710248,0.927289732,0.927289096,0.999999344,0.001145399,4.539215939,7.305159936,53.36536169,1511.841462,38.88240555
2022.11.16_09.21.46,80.154454,12.839499,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-76,-14,4,-,-63,39150,0,0,266,-82,-82,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG_END,,,,28,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269745174,0.962931743,-0.001171,0.999999314,0.072710248,0.927289732,0.927289096,0.999999344,0.001145399,4.539215939,7.305159936,53.36536169,1511.841462,38.88240555
2022.11.16_09.21.55,80.154517,12.839606,2,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-84,-13,7.6,-,-63,39150,1553,126,266,0,0,7,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,LOG START,,,,4,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269848206,0.962902875,-0.001108,0.999999386,0.072738021,0.927261932,0.927261363,0.999999383,0.001110509,4.400946922,7.082637523,50.16375428,1508.639854,38.84121335
2022.11.16_09.21.55,80.154519,12.839599,1,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-84,-13,7.6,-,-63,39150,1553,126,266,-83,-83,6,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,4,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269841465,0.962904763,-0.001106,0.999999388,0.072736204,0.927263751,0.927263184,0.999999388,0.001106735,4.385992685,7.058571012,49.82342473,1508.299525,38.83683206
2022.11.16_09.22.04,80.154549,12.839688,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-81,-14,2.8,-,-63,39150,0,0,266,-83,-83,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,13,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.269927163,0.962880744,-0.001076,0.999999421,0.072759304,0.92724062,0.927240083,0.999999387,0.001107085,4.387377423,7.060799531,49.85489002,1508.33099,38.83723716
2022.11.16_09.22.14,80.15457,12.839781,2,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-81,-15,7.4,-,-63,39150,0,0,266,-77,-77,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,21,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.27001671,0.962855636,-0.001055,0.999999443,0.072783441,0.927216442,0.927215926,0.999999367,0.001124857,4.457809776,7.174149417,51.46841985,1509.94452,38.85800458
2022.11.16_09.22.24,80.154587,12.839879,2,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-77,-11,4,-,-63,39150,0,0,266,-81,-81,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,30,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270111068,0.96282917,-0.001038,0.999999461,0.072808876,0.927190956,0.927190456,0.999999332,0.001156096,4.581607454,7.373382467,54.36676901,1512.842869,38.89528081
2022.11.16_09.22.36,80.1546,12.839976,3,40440,40440,4.04E+14,605135,22.09944751,12,42107,4G,4G,-62,-9,11.6,-,-63,39150,0,0,266,-83,-83,5,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,21,,,,,37,C,93BCF,A47B,154914572,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,10,0.270204461,0.962802965,-0.001025,0.999999475,0.07283405,0.92716572,0.927165233,0.999999283,0.001197409,4.745330609,7.636869343,58.32177337,1516.797873,38.94608932
